,Path,svd_1,svd_2,svd_3,svd_4
538,/Users/gyf/Desktop/earning call analysis/JKHY/2022/Q2/,0.025870840078867644,-0.002560414513604568,-0.012723295443275462,-0.024761240131432025
539,/Users/gyf/Desktop/earning call analysis/JKHY/2022/Q3/,0.030286793110097975,-0.008623580723519595,-0.016935891894408,-0.023980179497901745
540,/Users/gyf/Desktop/earning call analysis/JKHY/2021/Q4/,0.02656808792609295,-0.017671316715525655,-0.018572146592816027,-0.024066336760623627
541,/Users/gyf/Desktop/earning call analysis/JKHY/2021/Q3/,0.02601346785788338,-0.009517797265817281,-0.01374353454498241,-0.03005122980304377
542,/Users/gyf/Desktop/earning call analysis/LKQ/2022/Q1/,0.029014560395978117,-0.0013348367200632424,-0.002783544934005041,0.01262594392995479
543,/Users/gyf/Desktop/earning call analysis/LKQ/2021/Q1/,0.03025782291952134,0.001995767516129472,0.002242208686513434,0.0010462937211927782
544,/Users/gyf/Desktop/earning call analysis/LKQ/2021/Q2/,0.031228953430055325,0.01037172823008402,0.0013735184060882743,0.0024791151220013904
545,/Users/gyf/Desktop/earning call analysis/LKQ/2021/Q4/,0.02990328542324397,0.006862532061169187,0.0015973400329086262,0.007172250686970018
546,/Users/gyf/Desktop/earning call analysis/LKQ/2021/Q3/,0.03118966343552064,0.020225034660117967,-0.002446598624347098,0.01081646725263769
547,/Users/gyf/Desktop/earning call analysis/WFC/2022/Q1/,0.02743536708200837,0.05270941127466804,-0.05956436456696507,-0.03086422818287264
548,/Users/gyf/Desktop/earning call analysis/WFC/2021/Q1/,0.029021057923729627,0.05266529323366214,-0.05195474007336815,-0.028797710641126534
549,/Users/gyf/Desktop/earning call analysis/WFC/2021/Q2/,0.02967838033345423,0.04703275781601977,-0.044526562338382265,-0.02998452709259916
550,/Users/gyf/Desktop/earning call analysis/WFC/2021/Q4/,0.029338720484326154,0.044094664367544244,-0.04476190772460653,-0.03132293912289085
551,/Users/gyf/Desktop/earning call analysis/WFC/2021/Q3/,0.02713427775983314,0.04695855082086926,-0.05225922095121653,-0.034152255049680974
552,/Users/gyf/Desktop/earning call analysis/CRWD/2022/Q1/,0.019119727141606875,-0.03473106956519486,-0.00639823908669017,-0.047360192236277396
553,/Users/gyf/Desktop/earning call analysis/CRWD/2022/Q2/,0.013984146937595929,-0.025565722778637598,-0.004623377936073742,-0.03560696409365439
554,/Users/gyf/Desktop/earning call analysis/CRWD/2022/Q4/,0.02500376749142977,-0.026952831570432115,-0.013835641854925359,-0.0441290385834146
555,/Users/gyf/Desktop/earning call analysis/CRWD/2022/Q3/,0.02376576366154903,-0.016732038941819474,-0.01130363807530638,-0.036781419935466075
556,/Users/gyf/Desktop/earning call analysis/WYNN/2022/Q1/,0.01816804196436942,0.0006151129278923763,0.013290584322101898,-0.026405198487654102
557,/Users/gyf/Desktop/earning call analysis/WYNN/2021/Q1/,0.014613488497657047,0.0032936321199994517,0.017840676734556624,-0.027447723726364653
558,/Users/gyf/Desktop/earning call analysis/WYNN/2021/Q2/,0.017068525753575568,0.007265319003616053,0.014706877324162782,-0.030443439321559296
559,/Users/gyf/Desktop/earning call analysis/WYNN/2021/Q4/,0.017729588828608384,0.003271460517922616,0.01566069204833239,-0.020942495620871825
560,/Users/gyf/Desktop/earning call analysis/WYNN/2021/Q3/,0.0179440463418267,-0.00310355385425021,0.027907598685636168,-0.035853933913519744
561,/Users/gyf/Desktop/earning call analysis/PSX/2022/Q1/,0.0246996523367839,0.06454637889562412,0.01084602832761808,-0.0005597501591072619
562,/Users/gyf/Desktop/earning call analysis/PSX/2021/Q1/,0.02032014749642353,0.06019406426520908,0.01758667836546599,0.0032712754240027636
563,/Users/gyf/Desktop/earning call analysis/PSX/2021/Q2/,0.02124038653721949,0.058989174113267026,0.016170698393880963,0.005877651351811101
564,/Users/gyf/Desktop/earning call analysis/PSX/2021/Q4/,0.02499680324287358,0.06009332541649523,0.009162475666038988,0.0030117051552852494
565,/Users/gyf/Desktop/earning call analysis/PSX/2021/Q3/,0.022740242887879656,0.06545633014445469,0.00929364570736456,0.004836102617248353
566,/Users/gyf/Desktop/earning call analysis/MRK/2022/Q1/,0.01631080976774873,-0.018280294307097707,0.009404841669859432,0.019107477396329498
567,/Users/gyf/Desktop/earning call analysis/MRK/2021/Q1/,0.018761220607845706,-0.01701420359215123,0.015860365453434416,0.014478899472319982
568,/Users/gyf/Desktop/earning call analysis/MRK/2021/Q2/,0.017269127331255376,-0.019906613960223345,0.009553278836277398,0.018167786147786427
569,/Users/gyf/Desktop/earning call analysis/MRK/2021/Q4/,0.021130867805201053,-0.021090231079647408,0.00997630216138451,0.02190785273107071
570,/Users/gyf/Desktop/earning call analysis/MRK/2021/Q3/,0.018018166391522566,-0.019075119201831515,0.011187871585704298,0.023652568765132356
571,/Users/gyf/Desktop/earning call analysis/JNJ/2022/Q1/,0.02445568396157075,-0.003674374778733748,-0.006125137841300371,0.04060992115368548
572,/Users/gyf/Desktop/earning call analysis/JNJ/2021/Q1/,0.024321506236901297,-0.011359216207390912,-0.0067035346926233585,0.04268700833159479
573,/Users/gyf/Desktop/earning call analysis/JNJ/2021/Q2/,0.028229413193967396,-0.010799930356839854,-0.007792613355814855,0.03727332717973388
574,/Users/gyf/Desktop/earning call analysis/JNJ/2021/Q4/,0.024975916629609504,-0.014739245884034734,-0.011404942088979462,0.04224765125669863
575,/Users/gyf/Desktop/earning call analysis/JNJ/2021/Q3/,0.024387511947015706,-0.004002904487268047,-0.01574847190020058,0.039970163393980684
576,/Users/gyf/Desktop/earning call analysis/QCOM/2022/Q1/,0.01452332531432509,-0.019594140221984708,-0.0015488535536741226,-0.012589520271348605
577,/Users/gyf/Desktop/earning call analysis/QCOM/2022/Q2/,0.016940271950904112,-0.02031225240148546,-0.004463226446867227,-0.015009400239203349
578,/Users/gyf/Desktop/earning call analysis/QCOM/2021/Q2/,0.019560017615045677,-0.027244420487913795,0.0048916618783591366,-0.01690413431350696
579,/Users/gyf/Desktop/earning call analysis/QCOM/2021/Q4/,0.01842842597508053,-0.02687383425409333,-0.0029224729347075967,-0.016973582371534988
580,/Users/gyf/Desktop/earning call analysis/QCOM/2021/Q3/,0.019491241384211613,-0.03062777127986802,-0.0020328605455270936,-0.014749447954751173
581,/Users/gyf/Desktop/earning call analysis/LNT/2022/Q1/,0.015602506839531972,0.020197470875906492,0.04638481424320754,0.00047170394385893515
582,/Users/gyf/Desktop/earning call analysis/LNT/2021/Q1/,0.015726539789158635,0.022487671747454623,0.061403302958436136,-0.006044177306439647
583,/Users/gyf/Desktop/earning call analysis/LNT/2021/Q2/,0.0151587826139929,0.021054918522176495,0.06246311860849704,-0.00781230501955689
584,/Users/gyf/Desktop/earning call analysis/LNT/2021/Q4/,0.0192238241226278,0.013666345067344153,0.06195668847720012,0.002996358994849572
585,/Users/gyf/Desktop/earning call analysis/LNT/2021/Q3/,0.01717872567746043,0.02778121320725858,0.05903757294779327,-0.0014037029432364676
586,/Users/gyf/Desktop/earning call analysis/BAC/2022/Q1/,0.03014826259328446,0.027863038383615823,-0.04706066314113245,-0.0315209351894006
587,/Users/gyf/Desktop/earning call analysis/BAC/2021/Q1/,0.029294057143749202,0.02942845268406857,-0.05681944339698643,-0.0382808005867713
588,/Users/gyf/Desktop/earning call analysis/BAC/2021/Q2/,0.029614996677480885,0.02839349075333228,-0.0562895204905871,-0.03654202039797775
589,/Users/gyf/Desktop/earning call analysis/BAC/2021/Q4/,0.03312036471884762,0.02023282147857581,-0.05697764497543931,-0.03235479428943095
590,/Users/gyf/Desktop/earning call analysis/BAC/2021/Q3/,0.02958665995202755,0.029330559494343104,-0.06485353066767328,-0.032477680775528185
591,/Users/gyf/Desktop/earning call analysis/CF/2021/Q1/,0.017578703329376385,0.0186898546765285,0.04145754684172801,0.010921584941019854
592,/Users/gyf/Desktop/earning call analysis/CF/2021/Q2/,0.014743442353841067,0.01018591285028631,0.038771084642680004,0.012731695257876702
593,/Users/gyf/Desktop/earning call analysis/CF/2021/Q3/,0.016854969248948123,0.012360962527742141,0.04040916597023363,0.004173344793078305
594,/Users/gyf/Desktop/earning call analysis/IT/2021/Q1/,0.03242875776534981,0.0058925578278794435,-0.020092246853769594,-0.00387727016025895
595,/Users/gyf/Desktop/earning call analysis/IT/2021/Q2/,0.031617918433728985,0.004613314160685032,-0.022082611622732357,-0.005023862142279
596,/Users/gyf/Desktop/earning call analysis/IT/2021/Q3/,0.0312308074334069,0.00423865390688259,-0.02060227304222891,-0.003985683132191028
597,/Users/gyf/Desktop/earning call analysis/BIDU/2021/Q1/,0.011851237790735426,-0.023912628573227207,0.003737009315030537,-0.036547514052877
598,/Users/gyf/Desktop/earning call analysis/BIDU/2021/Q2/,0.01316670039917805,-0.025104626327034384,0.003647661519499252,-0.032781480581545654
599,/Users/gyf/Desktop/earning call analysis/BIDU/2021/Q4/,0.018909962302114423,-0.03425095431181129,-0.003231969007965138,-0.039016230910214965
600,/Users/gyf/Desktop/earning call analysis/BIDU/2021/Q3/,0.014633443543388138,-0.02584547768503043,0.004458329527167613,-0.038355210591177614
601,/Users/gyf/Desktop/earning call analysis/SIVB/2022/Q1/,0.01248083258213356,-0.000994614355084283,0.014098577144958373,-0.02472779976498004
602,/Users/gyf/Desktop/earning call analysis/SIVB/2021/Q1/,0.012138306736191526,0.0037199906951803532,0.00971790320766084,-0.019837485217648314
603,/Users/gyf/Desktop/earning call analysis/SIVB/2021/Q2/,0.012869347323797466,0.007780098071066592,0.009760341636605966,-0.0179075069618492
604,/Users/gyf/Desktop/earning call analysis/SIVB/2021/Q4/,0.012245629756358019,0.008094085284087112,0.0020762874606754466,-0.01667928623463375
605,/Users/gyf/Desktop/earning call analysis/SIVB/2021/Q3/,0.01485440689442445,0.008222470042342708,0.0020848908881828314,-0.01050898995794444
606,/Users/gyf/Desktop/earning call analysis/SEE/2022/Q1/,0.021257831280819907,-0.012995935986796247,0.0018050631576986397,0.02321548289132323
607,/Users/gyf/Desktop/earning call analysis/SEE/2021/Q1/,0.02509694603445383,-0.008933579278926015,-0.002001465661011879,0.046932107516036464
608,/Users/gyf/Desktop/earning call analysis/SEE/2021/Q2/,0.0270201017439085,-0.006348896540393593,0.00594048550728066,0.046838301364027446
609,/Users/gyf/Desktop/earning call analysis/SEE/2021/Q4/,0.023410788655881944,-0.007348944108068938,-0.0003908532951806043,0.0308995007932352
610,/Users/gyf/Desktop/earning call analysis/SEE/2021/Q3/,0.023113596239424872,-0.005867152229567164,0.0070898217197223395,0.03687253218970704
611,/Users/gyf/Desktop/earning call analysis/DHI/2022/Q1/,0.02459098819419539,0.03135296367284536,-0.003150897045857305,0.009551668324870052
612,/Users/gyf/Desktop/earning call analysis/DHI/2022/Q2/,0.023483452037290773,0.03188750227417445,-0.005966199372211216,0.0011381352911797146
613,/Users/gyf/Desktop/earning call analysis/DHI/2021/Q2/,0.02461568839884206,0.030105288673976105,-0.0018033421392317087,0.003719976086757581
614,/Users/gyf/Desktop/earning call analysis/DHI/2021/Q4/,0.026163960427506874,0.015424598865964033,-0.0018809901546312903,0.00828186179157356
615,/Users/gyf/Desktop/earning call analysis/DHI/2021/Q3/,0.024659282241982664,0.028371966403239263,-0.002374963202973116,0.00831181692229823
616,/Users/gyf/Desktop/earning call analysis/LW/2022/Q1/,0.023534177932294446,0.01003425639622263,0.005582400711169956,0.046435803267656096
617,/Users/gyf/Desktop/earning call analysis/LW/2022/Q2/,0.022593782211981335,0.012726277195886414,0.0030726979374454356,0.03868393776897642
618,/Users/gyf/Desktop/earning call analysis/LW/2022/Q3/,0.019156597831532812,0.008776237400238094,0.0058107703742405,0.03596106183608692
619,/Users/gyf/Desktop/earning call analysis/LW/2021/Q4/,0.023186288964032062,-0.0017920576187501315,0.008878544145414696,0.03970826679066415
620,/Users/gyf/Desktop/earning call analysis/LW/2021/Q3/,0.021850341194415528,0.008965512957982395,0.00596192780147677,0.03198606221428958
621,/Users/gyf/Desktop/earning call analysis/LHX/2021/Q1/,0.024366383646143214,-0.0012797346200637953,0.005504586523072605,0.0013940101996274038
622,/Users/gyf/Desktop/earning call analysis/LHX/2021/Q2/,0.02488439745135602,-0.00036114611752811995,0.0001754338376776879,0.007206272108630741
623,/Users/gyf/Desktop/earning call analysis/LHX/2021/Q3/,0.02403667416346039,0.0015483822276225656,0.0006923705479664207,0.009635332603400373
624,/Users/gyf/Desktop/earning call analysis/FE/2021/Q1/,0.017339616760919295,0.018552012051429312,0.038257397069239446,-0.009011949887198462
625,/Users/gyf/Desktop/earning call analysis/FE/2021/Q2/,0.01791065332441265,0.02015788458406153,0.03142962158974009,-0.008246061795359881
626,/Users/gyf/Desktop/earning call analysis/FE/2021/Q3/,0.019898188135791993,0.025531616911526996,0.04430065550630739,-0.005595229788059248
627,/Users/gyf/Desktop/earning call analysis/BBY/2022/Q1/,0.027833863149181112,-0.022011315168621395,0.004292223781891835,0.007857250812672125
628,/Users/gyf/Desktop/earning call analysis/BBY/2022/Q2/,0.02823754226640158,-0.026057292960146743,0.003883996726616619,0.007153364580647097
629,/Users/gyf/Desktop/earning call analysis/BBY/2022/Q3/,0.024605204977345925,-0.02861202578200638,0.01052434809363516,0.00026104332714599115
630,/Users/gyf/Desktop/earning call analysis/BBY/2021/Q4/,0.023279908304232655,-0.04370582760876008,0.017708887999911077,-0.011645375844778308
631,/Users/gyf/Desktop/earning call analysis/IRM/2022/Q1/,0.026672627833576764,-0.009978036480831582,-0.004995024630692896,-0.01860596250355899
632,/Users/gyf/Desktop/earning call analysis/IRM/2021/Q1/,0.029819235018337623,-0.01867189606965209,-0.007547156004490893,-0.014817841613502419
633,/Users/gyf/Desktop/earning call analysis/IRM/2021/Q2/,0.028759705708194472,-0.012019395662877849,-0.005080476515395547,-0.020719430569421955
634,/Users/gyf/Desktop/earning call analysis/IRM/2021/Q4/,0.028016942789028703,-0.018678189360381334,-0.005162417502443574,-0.01857761957553713
635,/Users/gyf/Desktop/earning call analysis/IRM/2021/Q3/,0.027066883569321257,-0.015762085717901823,-0.0013620445297833066,-0.016746523623347456
636,/Users/gyf/Desktop/earning call analysis/TSLA/2021/Q1/,0.012212860183581357,-0.007315934672363795,0.05576646320122441,-0.03005379384972459
637,/Users/gyf/Desktop/earning call analysis/TSLA/2021/Q2/,0.010025328778060724,-0.008911050769775022,0.045936436335107474,-0.021045987218089417
638,/Users/gyf/Desktop/earning call analysis/TSLA/2021/Q4/,0.009530446956049168,-0.009710159647602742,0.044871977547610714,-0.02458393527684614
639,/Users/gyf/Desktop/earning call analysis/TSLA/2021/Q3/,0.015536435909238972,-0.016815139991485397,0.054023989647630076,-0.034630850755004286
640,/Users/gyf/Desktop/earning call analysis/PVH/2020/Q4/,0.022332208235852323,-0.017045175094777598,-0.002684451154379393,0.011462565654193457
641,/Users/gyf/Desktop/earning call analysis/FB/2022/Q1/,0.019996626371953544,-0.02925300679243564,0.010801301295495011,-0.036175223039248965
642,/Users/gyf/Desktop/earning call analysis/FB/2021/Q1/,0.02210739238866898,-0.029638442857984892,0.015040999266243296,-0.031819622660419336
643,/Users/gyf/Desktop/earning call analysis/FB/2021/Q2/,0.02151987979064004,-0.030837350519242804,0.016874217905208277,-0.03972135902665231
644,/Users/gyf/Desktop/earning call analysis/FB/2021/Q4/,0.02103866230004978,-0.030370395711296044,0.013460327135440363,-0.031510330703162275
645,/Users/gyf/Desktop/earning call analysis/FB/2021/Q3/,0.022427038823501843,-0.02845037467214053,0.013849716638029298,-0.03337366390171828
646,/Users/gyf/Desktop/earning call analysis/DGX/2021/Q1/,0.01999989967542723,-0.003651458999954519,-0.002006356396529554,0.001135600017525672
647,/Users/gyf/Desktop/earning call analysis/DGX/2021/Q2/,0.01999999924125164,-0.003424772200335787,-0.004311359778727681,0.004394545498507045
648,/Users/gyf/Desktop/earning call analysis/DGX/2021/Q3/,0.01981886434459045,-0.008068955408373582,-0.00865538561779726,0.002578247160811174
649,/Users/gyf/Desktop/earning call analysis/CRM/2022/Q1/,0.018461325535268195,-0.036640170965683935,0.0172104959484541,-0.04212974106255208
650,/Users/gyf/Desktop/earning call analysis/CRM/2022/Q2/,0.017848266636399754,-0.02145667624037683,0.022108623023909292,-0.032956826103717425
651,/Users/gyf/Desktop/earning call analysis/CRM/2022/Q4/,0.02311440339424542,-0.040201697188929235,0.01580989712526114,-0.03977226950348982
652,/Users/gyf/Desktop/earning call analysis/CRM/2022/Q3/,0.013544516660377015,-0.02315384836061407,0.011178190767174623,-0.028986988494556127
653,/Users/gyf/Desktop/earning call analysis/EQR/2021/Q1/,0.019178501655085414,0.00647889991531453,0.019610027733682242,-0.012820075517478874
654,/Users/gyf/Desktop/earning call analysis/EQR/2021/Q2/,0.01900662753697752,0.015486574890792217,0.01663248014810068,-0.019370667143648386
655,/Users/gyf/Desktop/earning call analysis/EQR/2021/Q3/,0.02176095116044262,0.009735134812309039,0.016396176572961753,-0.020651151192830113
656,/Users/gyf/Desktop/earning call analysis/HBAN/2022/Q1/,0.02438765094127727,0.041161806646255766,-0.049920669449722614,-0.01689050987989833
657,/Users/gyf/Desktop/earning call analysis/HBAN/2021/Q1/,0.024964964571796866,0.03848678590171662,-0.052816019428547405,-0.019059136765961722
658,/Users/gyf/Desktop/earning call analysis/HBAN/2021/Q2/,0.023261222033672688,0.037729047982718485,-0.036689224773810605,-0.015414023473115827
659,/Users/gyf/Desktop/earning call analysis/HBAN/2021/Q4/,0.027872785547394807,0.049081804375291645,-0.06312835623462221,-0.02851304355749882
660,/Users/gyf/Desktop/earning call analysis/HBAN/2021/Q3/,0.026245201385988147,0.04965582340749725,-0.04922688392651915,-0.02442564835731477
661,/Users/gyf/Desktop/earning call analysis/COST/2022/Q1/,0.02285731340465545,0.00950553101873071,0.002534306811002294,0.008401268276798723
662,/Users/gyf/Desktop/earning call analysis/COST/2022/Q2/,0.021817823911607203,0.0005561823531898135,0.006613733102605716,0.015533565736529876
663,/Users/gyf/Desktop/earning call analysis/COST/2021/Q4/,0.0215632132486228,0.011735690430590692,0.004863147120342577,0.017479103291999046
664,/Users/gyf/Desktop/earning call analysis/COST/2021/Q3/,0.022919817815228123,0.0005786932109197894,0.0017662628637264307,0.01397249622346334
665,/Users/gyf/Desktop/earning call analysis/FDS/2022/Q1/,0.02434979311792574,-0.015226218583900655,-0.01672687871872772,-0.009127050188655696
666,/Users/gyf/Desktop/earning call analysis/FDS/2021/Q2/,0.02832736949814784,-0.004612924808172443,-0.018916237375942075,-0.00042695290260261345
667,/Users/gyf/Desktop/earning call analysis/FDS/2021/Q4/,0.026705909975642934,-0.020043574211902948,-0.029592204349039364,-0.006910234090398035
668,/Users/gyf/Desktop/earning call analysis/FDS/2021/Q3/,0.027132684804675813,-0.006116108536377633,-0.02884499791707924,-0.007992292828833047
669,/Users/gyf/Desktop/earning call analysis/BAX/2021/Q1/,0.023368664781205216,-0.004883694711370464,-0.02353064013710553,0.041922028042244146
670,/Users/gyf/Desktop/earning call analysis/BAX/2021/Q2/,0.027068129935183503,-0.008335771493981035,-0.02210781119708132,0.04405015034179999
671,/Users/gyf/Desktop/earning call analysis/DHR/2021/Q1/,0.023939912024773805,-0.0223495062461423,-0.009674629301588553,0.009342331684793119
672,/Users/gyf/Desktop/earning call analysis/DHR/2021/Q2/,0.026270587081726617,-0.026939548994834757,-0.009215289258332204,0.00780499316464135
673,/Users/gyf/Desktop/earning call analysis/DHR/2021/Q3/,0.02500931031491909,-0.02151767829580159,-0.0006232753519922146,0.005775077656524519
674,/Users/gyf/Desktop/earning call analysis/GOOGL/2021/Q1/,0.019640023260548325,-0.020097773959982863,0.003823344979726029,-0.0310285949631455
675,/Users/gyf/Desktop/earning call analysis/GOOGL/2021/Q2/,0.020441907685870713,-0.026940500086218462,0.0034250483157712806,-0.033391054496004456
676,/Users/gyf/Desktop/earning call analysis/GOOGL/2021/Q3/,0.01923803867694477,-0.0314388884615103,0.0006376686108126414,-0.03409381960902312
677,/Users/gyf/Desktop/earning call analysis/HSIC/2022/Q1/,0.004897006438764479,0.006108052340845919,0.014749134012008315,-0.0049032009944716395
678,/Users/gyf/Desktop/earning call analysis/HSIC/2021/Q1/,0.01863412784143938,-0.011344372156942485,0.0011706596002670328,0.021836162863135448
679,/Users/gyf/Desktop/earning call analysis/HSIC/2021/Q2/,0.019534042177075623,-0.01384381124901651,-0.0044163609919775654,0.030995355644535167
680,/Users/gyf/Desktop/earning call analysis/HSIC/2021/Q4/,0.021259696999338027,-0.012356660800413375,-0.0047464887965891125,0.023438183554600586
681,/Users/gyf/Desktop/earning call analysis/HSIC/2021/Q3/,0.02302799521083629,-0.009463724972799844,0.0037073505825894596,0.022954252082579035
682,/Users/gyf/Desktop/earning call analysis/WEC/2021/Q1/,0.02113165702027936,0.03089075019960307,0.05452568080710942,-0.001618773690490443
683,/Users/gyf/Desktop/earning call analysis/WEC/2021/Q2/,0.017809880562449865,0.02114649784784079,0.05512177225216567,-0.0027414991461653638
684,/Users/gyf/Desktop/earning call analysis/WEC/2021/Q4/,0.01992966266289984,0.02326423983736447,0.060642340947604324,-0.0010999301047838232
685,/Users/gyf/Desktop/earning call analysis/WEC/2021/Q3/,0.020340016446213444,0.030673939813853256,0.06091517333985002,-0.00025805556578713105
686,/Users/gyf/Desktop/earning call analysis/ALB/2022/Q1/,0.014393015563909956,0.005780734459740335,0.018656977720440945,0.015242996342559727
687,/Users/gyf/Desktop/earning call analysis/ALB/2021/Q1/,0.015410722316011935,0.006688701553946045,0.015602222090074697,0.011370988123278171
688,/Users/gyf/Desktop/earning call analysis/ALB/2021/Q2/,0.016449085559961264,0.007236205610798293,0.021169146694862778,0.02047097342627453
689,/Users/gyf/Desktop/earning call analysis/ALB/2021/Q4/,0.01767708653643214,0.0009498160419440632,0.020480108997219453,0.019168474433451183
690,/Users/gyf/Desktop/earning call analysis/ALB/2021/Q3/,0.016957432133283972,0.00885902324177977,0.019779460913947524,0.023434606545661416
691,/Users/gyf/Desktop/earning call analysis/MOS/2022/Q1/,0.016668168591690867,0.014348910401203886,0.026179001118944265,0.0026657656118428377
692,/Users/gyf/Desktop/earning call analysis/MOS/2021/Q1/,0.014998805963349755,0.00019058486698860473,0.0304703200663551,-0.001996157321100691
693,/Users/gyf/Desktop/earning call analysis/MOS/2021/Q2/,0.016546097283659775,0.0041259880533375684,0.03834277143759903,-0.005281693088190001
694,/Users/gyf/Desktop/earning call analysis/MOS/2021/Q4/,0.01917230200647478,0.005091836694561296,0.03425895361107433,-9.322308820629265e-05
695,/Users/gyf/Desktop/earning call analysis/MOS/2021/Q3/,0.01919148404294027,0.005433268598772375,0.0384878187778623,-0.008166290077858546
696,/Users/gyf/Desktop/earning call analysis/NLOK/2022/Q1/,0.026816635662246676,-0.03605463879133034,0.00031143046370702375,-0.02287945005836319
697,/Users/gyf/Desktop/earning call analysis/NLOK/2022/Q2/,0.025108200904844075,-0.03054107577565522,-0.00037867688710417304,-0.018418112088027717
698,/Users/gyf/Desktop/earning call analysis/NLOK/2022/Q4/,0.02378030444197623,-0.04148947809357524,-0.006118379667015649,-0.012317307249137573
699,/Users/gyf/Desktop/earning call analysis/NLOK/2022/Q3/,0.0239519997722316,-0.02859058572440528,-0.0012977856280492245,-0.02186032118731955
700,/Users/gyf/Desktop/earning call analysis/NLOK/2021/Q4/,0.010812220538155944,-0.009110837792896502,0.013445117160803249,-0.018573059743666055
701,/Users/gyf/Desktop/earning call analysis/DOCU/2022/Q1/,0.027444604951795452,-0.03349000910477658,-0.0007941342705327701,-0.029697581341910508
702,/Users/gyf/Desktop/earning call analysis/DOCU/2022/Q2/,0.028492826228527078,-0.033837740304766994,-0.0022273405302895817,-0.03710284869530119
703,/Users/gyf/Desktop/earning call analysis/DOCU/2022/Q4/,0.028559577920542294,-0.03749065745805992,-0.004639668940675722,-0.027611195440639395
704,/Users/gyf/Desktop/earning call analysis/DOCU/2022/Q3/,0.02789159176384973,-0.03724182901634044,-0.007143283255579238,-0.031208775300057185
705,/Users/gyf/Desktop/earning call analysis/WM/2022/Q1/,0.025977385352275367,0.00874567093166051,0.01923288172945469,-0.0011263045716355456
706,/Users/gyf/Desktop/earning call analysis/WM/2021/Q1/,0.026354149189689972,0.008076641918218686,0.023167314470901004,-0.005320964996932499
707,/Users/gyf/Desktop/earning call analysis/WM/2021/Q2/,0.025418843447923438,-0.0008674753119826842,0.01793594806090855,0.002926379969433549
708,/Users/gyf/Desktop/earning call analysis/WM/2021/Q4/,0.023313126002512438,-0.004066816185283847,0.020303864340468228,0.0021904933347868653
709,/Users/gyf/Desktop/earning call analysis/WM/2021/Q3/,0.02538543102894699,0.006175317115636308,0.011382047635560498,0.0059367012481640405
710,/Users/gyf/Desktop/earning call analysis/ICE/2021/Q1/,0.025162718939665128,0.009570178653725793,-0.0007219937125331089,-0.01713233542373708
711,/Users/gyf/Desktop/earning call analysis/ICE/2021/Q2/,0.022951049898623583,0.009700358519404336,-0.0018348278029758811,-0.014933311058563216
712,/Users/gyf/Desktop/earning call analysis/ICE/2021/Q3/,0.025781348599456314,0.006495454153358029,-0.004961454962565138,-0.013693986357836016
713,/Users/gyf/Desktop/earning call analysis/STX/2022/Q1/,0.02523100841849562,-0.02027471415344137,-0.00943694685097226,-0.018186178935972287
714,/Users/gyf/Desktop/earning call analysis/STX/2022/Q2/,0.02593901413552897,-0.015338437184404509,-0.0032026777498701973,-0.019815461579423682
715,/Users/gyf/Desktop/earning call analysis/STX/2022/Q3/,0.02635446903587751,-0.013402555935202506,0.0024374424161788836,-0.022475185152825816
716,/Users/gyf/Desktop/earning call analysis/STX/2021/Q4/,0.025271687417112734,-0.021363351576063446,0.00012763557535291526,-0.014419740348651145
717,/Users/gyf/Desktop/earning call analysis/STX/2021/Q3/,0.024205221837414914,-0.015572101659564255,-0.006286285177614612,-0.03029479979252931
718,/Users/gyf/Desktop/earning call analysis/LVS/2022/Q1/,0.008561619992547677,0.00447726091605283,0.015482985361286884,-0.007448456960430034
719,/Users/gyf/Desktop/earning call analysis/LVS/2021/Q1/,0.008157316282241632,0.0008766108106821403,0.020858613489606288,-0.00560397447008185
720,/Users/gyf/Desktop/earning call analysis/LVS/2021/Q2/,0.00966665054101086,0.0037135992406749016,0.018202186420910062,-0.006632334323172463
721,/Users/gyf/Desktop/earning call analysis/LVS/2021/Q4/,0.008485205648007439,0.0019146483233238253,0.02031403850419261,-0.006790762138096127
722,/Users/gyf/Desktop/earning call analysis/LVS/2021/Q3/,0.008420244370069446,0.004458480033850072,0.01899415106342488,-0.007604170137294998
723,/Users/gyf/Desktop/earning call analysis/RHI/2021/Q1/,0.026466958728341695,0.03071854965677327,-0.020421464344675073,-0.016548151742425504
724,/Users/gyf/Desktop/earning call analysis/RHI/2021/Q2/,0.026605455982664842,0.027339432900269474,-0.023725484762683217,-0.012672814579783451
725,/Users/gyf/Desktop/earning call analysis/RHI/2021/Q3/,0.026025306455092143,0.028374903237606285,-0.021473905314854342,-0.011451760101782149
726,/Users/gyf/Desktop/earning call analysis/CCL/2022/Q1/,0.016912228782445957,0.020951656858274714,0.02161995806274741,-0.00985407325903665
727,/Users/gyf/Desktop/earning call analysis/CCL/2021/Q1/,0.015511268876395845,0.008824515088011612,0.03358064480418727,-0.01467271655107943
728,/Users/gyf/Desktop/earning call analysis/CCL/2021/Q2/,0.015793028995427495,0.012935280719498747,0.02549565803168078,-0.01341369553054707
729,/Users/gyf/Desktop/earning call analysis/CCL/2021/Q4/,0.018747300213151626,0.012974262541388412,0.025813893514726696,-0.015549100953783155
730,/Users/gyf/Desktop/earning call analysis/CCL/2021/Q3/,0.017682977239426977,0.016474859648258487,0.027151329880318043,-0.013293642116497861
