,Unnamed: 0,Ticker,Sector,Date,Year,Quarter,Earnings_url,Path,Trailing_pe
1554,1554,LIN,Materials,2021-05-06,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/06/linde-plc-lin-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/LIN/2021/Q1/,45.46351
1555,1555,ATO,Utilities,2021-05-06,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/05/06/atmos-energy-corp-ato-q2-2021-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/ATO/2021/Q2/,22.058596
1556,1556,FMC,Materials,2021-05-06,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/06/fmc-corp-fmc-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/FMC/2021/Q1/,25.701468
1557,1557,AES,Utilities,2021-05-06,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/06/aes-corp-aes-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/AES/2021/Q1/,25.779636
1558,1558,NLSN,Industrials,2021-05-06,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/06/nielsen-holdings-plc-nlsn-q1-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/NLSN/2021/Q1/,11.45442
1559,1559,FIS,Information Technology,2021-05-06,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/06/fidelity-national-information-services-fis-q1-2021/,/Users/gyf/Desktop/earning call analysis/FIS/2021/Q1/,266.8889
1560,1560,ZTS,Health Care,2021-05-06,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/06/zoetis-inc-zts-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ZTS/2021/Q1/,39.782284
1561,1561,APTV,Consumer Discretionary,2021-05-06,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/06/aptiv-plc-aptv-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/APTV/2021/Q1/,32.39374
1562,1562,EVRG,Utilities,2021-05-06,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/06/evergy-inc-evrg-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/EVRG/2021/Q1/,17.5756
1563,1563,BDX,Health Care,2021-05-06,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/05/06/becton-dickinson-co-bdx-q2-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/BDX/2021/Q2/,36.875916
1564,1564,TPR,Consumer Discretionary,2021-05-06,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/05/06/tapestry-inc-tpr-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/TPR/2021/Q3/,10.9958935
1565,1565,CNP,Utilities,2021-05-06,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/06/centerpoint-energy-inc-cnp-q1-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/CNP/2021/Q1/,19.669422
1566,1566,MET,Financials,2021-05-06,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/06/metlife-inc-met-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MET/2021/Q1/,10.596628
1567,1567,REGN,Health Care,2021-05-06,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/06/regeneron-pharmaceuticals-inc-regn-q1-2021-earning/,/Users/gyf/Desktop/earning call analysis/REGN/2021/Q1/,10.4370985
1568,1568,ANSS,Information Technology,2021-05-06,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/06/ansys-inc-anss-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ANSS/2021/Q1/,46.52501
1569,1569,CAH,Health Care,2021-05-06,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/05/06/cardinal-health-inc-cah-q3-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/CAH/2021/Q3/,14.527619
1570,1570,MRO,Energy,2021-05-06,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/06/marathon-oil-mro-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MRO/2021/Q1/,0.0
1571,1571,EPAM,Information Technology,2021-05-06,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/06/epam-systems-epam-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/EPAM/2021/Q1/,42.98433
1572,1572,CDAY,Information Technology,2021-05-06,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/06/ceridian-hcm-holding-inc-cday-q1-2021-earnings-cal/,/Users/gyf/Desktop/earning call analysis/CDAY/2021/Q1/,0.0
1573,1573,MELI,Consumer Discretionary,2021-05-06,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/06/mercadolibre-meli-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MELI/2021/Q1/,500.00003
1574,1574,FOXA,Communication Services,2021-05-06,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/05/06/fox-corporation-foxa-q3-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/FOXA/2021/Q3/,11.375931
1575,1575,ETSY,Consumer Discretionary,2021-05-06,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/06/etsy-inc-etsy-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ETSY/2021/Q1/,25.779627
1576,1576,TRMB,Information Technology,2021-05-06,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/06/trimble-inc-trmb-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/TRMB/2021/Q1/,29.713243
1577,1577,FLT,Information Technology,2021-05-06,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/06/fleetcor-technologies-inc-flt-q1-2021-earnings-cal/,/Users/gyf/Desktop/earning call analysis/FLT/2021/Q1/,23.385298
1578,1578,RSG,Industrials,2021-05-06,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/06/republic-services-inc-rsg-q1-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/RSG/2021/Q1/,34.57784
1579,1579,FRT,Real Estate,2021-05-06,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/06/federal-realty-investment-trust-frt-q1-2021-earnin/,/Users/gyf/Desktop/earning call analysis/FRT/2021/Q1/,38.438328
1580,1580,BKNG,Consumer Discretionary,2021-05-06,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/06/booking-holdings-inc-bkng-q1-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/BKNG/2021/Q1/,220.25298
1581,1581,PEG,Utilities,2021-05-06,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/06/public-service-enterprise-group-inc-peg-q1-2021-ea/,/Users/gyf/Desktop/earning call analysis/PEG/2021/Q1/,0.0
1582,1582,CTSH,Information Technology,2021-05-06,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/06/cognizant-technology-solutions-ctsh-q1-2021-earnin/,/Users/gyf/Desktop/earning call analysis/CTSH/2021/Q1/,20.538786
1583,1583,LUMN,Communication Services,2021-05-05,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/05/lumen-technologies-lumn-q1-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/LUMN/2021/Q1/,0.0
1584,1584,PYPL,Information Technology,2021-05-05,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/05/paypal-holdings-pypl-q1-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/PYPL/2021/Q1/,18.636692
1585,1585,PEAK,Real Estate,2021-05-05,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/05/healthpeak-properties-inc-peak-q1-2021-earnings-ca/,/Users/gyf/Desktop/earning call analysis/PEAK/2021/Q1/,26.475983
1586,1586,HST,Real Estate,2021-05-05,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/05/host-hotels-resorts-hst-q1-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/HST/2021/Q1/,0.0
1587,1587,QRVO,Information Technology,2021-05-05,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/05/05/qorvo-inc-qrvo-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/QRVO/2021/Q4/,10.624597
1588,1588,TT,Industrials,2021-05-05,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/05/trane-technologies-plc-tt-q1-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/TT/2021/Q1/,24.307804
1589,1589,DVN,Energy,2021-05-05,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/05/devon-energy-dvn-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/DVN/2021/Q1/,35.198612
1590,1590,MTCH,Communication Services,2021-05-05,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/05/match-group-inc-mtch-q1-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/MTCH/2021/Q1/,40.14331
1591,1591,PRU,Financials,2021-05-05,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/05/prudential-financial-pru-q1-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/PRU/2021/Q1/,5.4910398
1592,1592,SRE,Utilities,2021-05-05,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/05/sempra-energy-sre-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/SRE/2021/Q1/,46.21199
1593,1593,PXD,Energy,2021-05-05,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/05/pioneer-natural-resources-company-pxd-q1-2021-earn/,/Users/gyf/Desktop/earning call analysis/PXD/2021/Q1/,42.802544
1594,1594,CTVA,Materials,2021-05-05,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/05/corteva-inc-ctva-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/CTVA/2021/Q1/,25.712988
1595,1595,EMR,Industrials,2021-05-05,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/05/05/emerson-electric-co-emr-q2-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/EMR/2021/Q2/,22.086388
1596,1596,BWA,Consumer Discretionary,2021-05-05,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/05/borgwarner-inc-bwa-q1-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/BWA/2021/Q1/,11.689215
1597,1597,PGR,Financials,2021-05-05,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/05/progressive-pgr-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/PGR/2021/Q1/,15.957849
1598,1598,HLT,Consumer Discretionary,2021-05-05,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/05/hilton-worldwide-holdings-inc-hlt-q1-2021-earnings/,/Users/gyf/Desktop/earning call analysis/HLT/2021/Q1/,948.9286
1599,1599,EXC,Utilities,2021-05-05,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/05/exelon-corp-exc-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/EXC/2021/Q1/,27.418127
1600,1600,CERN,Health Care,2021-05-05,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/05/cerner-corp-cern-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/CERN/2021/Q1/,55.361763
1601,1601,VRSK,Industrials,2021-05-05,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/05/verisk-analytics-inc-vrsk-q1-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/VRSK/2021/Q1/,40.174065
1602,1602,WRK,Materials,2021-05-05,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/05/05/westrock-wrk-q2-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/WRK/2021/Q2/,14.773163
1603,1603,PNW,Utilities,2021-05-05,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/05/pinnacle-west-capital-corp-pnw-q1-2021-earnings-ca/,/Users/gyf/Desktop/earning call analysis/PNW/2021/Q1/,14.592504
1604,1604,NI,Utilities,2021-05-05,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/05/nisource-inc-ni-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/NI/2021/Q1/,27.767122
1605,1605,GM,Consumer Discretionary,2021-05-05,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/05/general-motors-gm-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/GM/2021/Q1/,4.9464664
1606,1606,WAT,Health Care,2021-05-05,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/05/waters-corporation-wat-q1-2021-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/WAT/2021/Q1/,28.665771
1607,1607,AIZ,Financials,2021-05-05,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/05/assurant-inc-aiz-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/AIZ/2021/Q1/,7.971905
1608,1608,PKI,Health Care,2021-05-05,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/05/perkinelmer-inc-pki-q1-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/PKI/2021/Q1/,14.633344
1609,1609,PAYC,Information Technology,2021-05-05,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/05/paycom-software-payc-q1-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/PAYC/2021/Q1/,94.79661
1610,1610,AKAM,Information Technology,2021-05-05,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/05/akamai-technologies-akam-q1-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/AKAM/2021/Q1/,27.256247
1611,1611,TMUS,Communication Services,2021-05-05,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/05/t-mobile-us-tmus-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/TMUS/2021/Q1/,47.462406
1612,1612,ATVI,Communication Services,2021-05-05,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/05/activision-blizzard-atvi-q1-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/ATVI/2021/Q1/,23.064373
1613,1613,VNO,Real Estate,2021-05-05,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/05/vornado-realty-trust-vno-q1-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/VNO/2021/Q1/,0.0
1614,1614,O,Real Estate,2021-05-05,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/05/realty-income-o-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/O/2021/Q1/,53.762615
1615,1615,D,Utilities,2021-05-05,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/05/dominion-energy-inc-d-q1-2021-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/D/2021/Q1/,26.373383
1616,1616,COP,Energy,2021-05-05,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/05/conocophillips-cop-q1-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/COP/2021/Q1/,28.643885
1617,1617,ETN,Industrials,2021-05-05,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/05/eaton-corporation-plc-etn-q1-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/ETN/2021/Q1/,26.957113
1618,1618,MPWR,Information Technology,2021-05-05,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/05/monolithic-power-systems-inc-mpwr-q1-2021-earnings/,/Users/gyf/Desktop/earning call analysis/MPWR/2021/Q1/,93.800446
1619,1619,AMCR,Materials,2021-05-05,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/05/05/amcor-plc-amcr-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/AMCR/2021/Q3/,21.342669
1620,1620,MOS,Materials,2021-05-05,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/05/mosaic-mos-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MOS/2021/Q1/,13.512415
1621,1621,ANET,Information Technology,2021-05-04,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/04/arista-networks-anet-q1-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/ANET/2021/Q1/,42.602516
1622,1622,DD,Materials,2021-05-04,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/04/dupont-dd-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/DD/2021/Q1/,5.924591
1623,1623,PFE,Health Care,2021-05-04,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/04/pfizer-pfe-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/PFE/2021/Q1/,14.455871
1624,1624,CZR,Consumer Discretionary,2021-05-04,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/04/caesars-entertainment-corp-czr-q1-2021-earnings-ca/,/Users/gyf/Desktop/earning call analysis/CZR/2021/Q1/,0.0
1625,1625,HSIC,Health Care,2021-05-04,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/04/henry-schein-hsic-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/HSIC/2021/Q1/,19.13954
1626,1626,MPC,Energy,2021-05-04,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/04/marathon-petroleum-mpc-q1-2021-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/MPC/2021/Q1/,6.7843604
1627,1627,XYL,Industrials,2021-05-04,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/04/xylem-xyl-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/XYL/2021/Q1/,32.135933
1628,1628,MLM,Materials,2021-05-04,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/04/martin-marietta-materials-inc-mlm-q1-2021-earnings/,/Users/gyf/Desktop/earning call analysis/MLM/2021/Q1/,27.813734
1629,1629,IPGP,Information Technology,2021-05-04,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/04/ipg-photonics-corp-ipgp-q1-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/IPGP/2021/Q1/,19.861368
1630,1630,ZBH,Health Care,2021-05-04,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/04/zimmer-biomet-holdings-inc-zbh-q1-2021-earnings-ca/,/Users/gyf/Desktop/earning call analysis/ZBH/2021/Q1/,29.374043
1631,1631,JKHY,Information Technology,2021-05-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/05/04/jack-henry-associates-jkhy-q3-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/JKHY/2021/Q3/,41.173874
1632,1632,SEE,Materials,2021-05-04,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/04/sealed-air-corp-see-q1-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/SEE/2021/Q1/,20.559763
1633,1633,SYY,Consumer Staples,2021-05-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/05/04/sysco-corp-syy-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/SYY/2021/Q3/,63.348347
1634,1634,IT,Information Technology,2021-05-04,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/04/gartner-inc-it-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/IT/2021/Q1/,31.570095
1635,1635,AME,Industrials,2021-05-04,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/04/ametek-inc-ame-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/AME/2021/Q1/,30.190475
1636,1636,BEN,Financials,2021-05-04,2021,Q2,https://www.fool.com/earnings/call-transcripts/2021/05/04/franklin-resources-inc-ben-q2-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/BEN/2021/Q2/,6.984594
1637,1637,IDXX,Health Care,2021-05-04,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/04/idexx-laboratories-inc-idxx-q1-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/IDXX/2021/Q1/,41.331722
1638,1638,WMB,Energy,2021-05-04,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/04/williams-companies-inc-wmb-q1-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/WMB/2021/Q1/,43.22561
1639,1639,CRL,Health Care,2021-05-04,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/04/charles-river-laboratories-international-inc-crl-q/,/Users/gyf/Desktop/earning call analysis/CRL/2021/Q1/,29.93265
1640,1640,BR,Information Technology,2021-05-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/05/04/broadridge-financial-solutions-inc-br-q3-2021-earn/,/Users/gyf/Desktop/earning call analysis/BR/2021/Q3/,29.821697
1641,1641,AWK,Utilities,2021-05-04,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/04/american-water-works-co-inc-awk-q1-2021-earnings-c/,/Users/gyf/Desktop/earning call analysis/AWK/2021/Q1/,34.764175
1642,1642,FANG,Energy,2021-05-04,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/04/diamondback-energy-inc-fang-q1-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/FANG/2021/Q1/,51.35884
1643,1643,ZBRA,Information Technology,2021-05-04,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/04/zebra-technologies-corp-zbra-q1-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/ZBRA/2021/Q1/,20.974241
1644,1644,CTLT,Health Care,2021-05-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/05/04/catalent-inc-ctlt-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/CTLT/2021/Q3/,30.651556
1645,1645,LDOS,Industrials,2021-05-04,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/04/leidos-holdings-inc-ldos-q1-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/LDOS/2021/Q1/,19.082306
1646,1646,GPN,Information Technology,2021-05-04,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/04/global-payments-inc-gpn-q1-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/GPN/2021/Q1/,37.739185
1647,1647,INCY,Health Care,2021-05-04,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/04/incyte-corp-incy-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/INCY/2021/Q1/,30.762852
1648,1648,SEDG,Information Technology,2021-05-03,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/03/solaredge-technologies-inc-sedg-q1-2021-earnings-c/,/Users/gyf/Desktop/earning call analysis/SEDG/2021/Q1/,83.49588
1649,1649,WEC,Utilities,2021-05-03,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/03/wec-energy-group-inc-wec-q1-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/WEC/2021/Q1/,24.731325
1650,1650,TFX,Health Care,2021-05-03,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/03/teleflex-inc-tfx-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/TFX/2021/Q1/,30.72233
1651,1651,L,Financials,2021-05-03,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/03/loews-corp-l-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/L/2021/Q1/,10.268249
1652,1652,EL,Consumer Staples,2021-05-03,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/05/03/the-estee-lauder-companies-el-q3-2021-earnings-cal/,/Users/gyf/Desktop/earning call analysis/EL/2021/Q3/,28.496603
1653,1653,RCL,Consumer Discretionary,2021-05-02,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/02/royal-caribbean-rcl-q1-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/RCL/2021/Q1/,0.0
1654,1654,IR,Industrials,2021-05-01,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/01/ingersoll-rand-plc-ir-q1-2021-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/IR/2021/Q1/,43.971634
1655,1655,LKQ,Consumer Discretionary,2021-05-01,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/01/lkq-corp-lkq-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/LKQ/2021/Q1/,14.863213
1656,1656,LH,Health Care,2021-05-01,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/01/labcorp-lh-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/LH/2021/Q1/,8.592613
1657,1657,MOH,Health Care,2021-05-01,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/01/molina-healthcare-inc-moh-q1-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/MOH/2021/Q1/,30.22415
1658,1658,CLX,Consumer Staples,2021-05-01,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/05/01/clorox-co-clx-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/CLX/2021/Q3/,45.266804
1659,1659,CPT,Real Estate,2021-05-01,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/05/01/camden-property-trust-cpt-q1-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/CPT/2021/Q1/,121.2689
1660,1660,CVX,Energy,2021-04-30,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/30/chevron-cvx-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/CVX/2021/Q1/,33.42161
1661,1661,KLAC,Information Technology,2021-04-30,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/04/30/kla-tencor-klac-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/KLAC/2021/Q3/,18.82535
1662,1662,PSX,Energy,2021-04-30,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/30/phillips-66-psx-q1-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/PSX/2021/Q1/,0.0
1663,1663,MHK,Consumer Discretionary,2021-04-30,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/30/mohawk-industries-inc-mhk-q1-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/MHK/2021/Q1/,2.728912
1664,1664,WY,Real Estate,2021-04-30,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/30/weyerhaeuser-co-wy-q1-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/WY/2021/Q1/,11.547871
1665,1665,GWW,Industrials,2021-04-30,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/30/ww-grainger-inc-gww-q1-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/GWW/2021/Q1/,27.068304
1666,1666,LYB,Materials,2021-04-30,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/30/lyondellbasell-industries-nv-lyb-q1-2021-earnings/,/Users/gyf/Desktop/earning call analysis/LYB/2021/Q1/,6.263653
1667,1667,LHX,Industrials,2021-04-30,2021,Q1,https://www.fool.com/earnings/call-transcripts/2021/04/30/l3harris-technologies-inc-lhx-q1-2021-earnings-cal/,/Users/gyf/Desktop/earning call analysis/LHX/2021/Q1/,31.77136
