,Unnamed: 0.1,Unnamed: 0,Ticker,Sector,Date,Year,Quarter,Earnings_url,Path,Target
503,503,503,ZM,Information Technology,2021-11-23,2022,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/23/zoom-video-communications-zm-q3-2022-earnings-call/,/Users/gyf/Desktop/earning call analysis/ZM/2022/Q3/,0.0080333123645592
504,504,504,A,Health Care,2021-11-22,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/11/22/agilent-technologies-inc-a-q4-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/A/2021/Q4/,-0.0491460871113944
505,505,505,AMAT,Information Technology,2021-11-19,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/11/19/applied-materials-amat-q4-2021-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/AMAT/2021/Q4/,-0.0165299989849848
506,506,506,INTU,Information Technology,2021-11-18,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/11/18/intuit-inc-intu-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/INTU/2022/Q1/,0.100804566680379
507,507,507,WDAY,Information Technology,2021-11-18,2022,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/18/workday-inc-wday-q3-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/WDAY/2022/Q3/,-0.0417599732097515
508,508,508,ROST,Consumer Discretionary,2021-11-18,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/18/ross-stores-inc-rost-q3-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/ROST/2021/Q3/,-0.0563922193195654
509,509,509,CPRT,Industrials,2021-11-18,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/11/18/copart-inc-cprt-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/CPRT/2022/Q1/,-0.0215073893353247
510,510,510,JD,Consumer Discretionary,2021-11-18,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/18/jdcom-jd-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/JD/2021/Q3/,0.0391600980407524
511,511,511,CSCO,Information Technology,2021-11-18,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/11/18/cisco-systems-csco-q1-2022-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/CSCO/2022/Q1/,-0.0070856062007643
512,512,512,NVDA,Information Technology,2021-11-18,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/18/nvidia-corporation-nvda-q3-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/NVDA/2021/Q3/,0.0413575567593232
513,513,513,LOW,Consumer Discretionary,2021-11-18,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/18/lowes-low-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/LOW/2021/Q3/,0.0086506562673171
514,514,514,BIDU,Communication Services,2021-11-17,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/17/baidu-inc-bidu-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/BIDU/2021/Q3/,-0.046100645014312
515,515,515,TGT,Consumer Discretionary,2021-11-17,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/17/target-tgt-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/TGT/2021/Q3/,-0.0068951929824962
516,516,516,TDG,Industrials,2021-11-17,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/11/17/transdigm-group-tdg-q4-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/TDG/2021/Q4/,0.0025495768813909
517,517,517,WMT,Consumer Staples,2021-11-16,2022,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/16/walmart-inc-wmt-q3-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/WMT/2022/Q3/,-0.0085911555721864
518,518,518,NTES,Communication Services,2021-11-16,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/16/netease-ntes-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/NTES/2021/Q3/,0.0116916574675707
519,519,519,HD,Consumer Discretionary,2021-11-16,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/16/home-depot-hd-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/HD/2021/Q3/,0.0064232141755644
520,520,520,AAP,Consumer Discretionary,2021-11-16,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/16/advance-auto-parts-inc-aap-q3-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/AAP/2021/Q3/,-0.0133225820235164
521,521,521,TSN,Consumer Staples,2021-11-15,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/11/15/tyson-foods-inc-tsn-q4-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/TSN/2021/Q4/,-0.0063012575847211
522,522,522,TPR,Consumer Discretionary,2021-11-11,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/11/11/tapestry-inc-tpr-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/TPR/2022/Q1/,-0.0140753902465014
523,523,523,ATO,Utilities,2021-11-11,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/11/11/atmos-energy-corporation-ato-q4-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/ATO/2021/Q4/,0.0069642680752132
524,524,524,DIS,Communication Services,2021-11-11,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/11/11/walt-disney-dis-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/DIS/2021/Q4/,-0.0152982278588721
525,525,525,WYNN,Consumer Discretionary,2021-11-10,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/10/wynn-resorts-wynn-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/WYNN/2021/Q3/,0.0256466061339438
526,526,526,IFF,Materials,2021-11-09,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/09/international-flavors-fragrances-inc-iff-q3-2021-e/,/Users/gyf/Desktop/earning call analysis/IFF/2021/Q3/,-0.012996279374565
527,527,527,SYY,Consumer Staples,2021-11-09,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/11/09/sysco-corporation-syy-q1-2022-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/SYY/2022/Q1/,-0.013190897518731
528,528,528,WRK,Materials,2021-11-09,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/11/09/westrock-wrk-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/WRK/2021/Q4/,0.0125981130404666
529,529,529,DHI,Consumer Discretionary,2021-11-09,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/11/09/dr-horton-inc-dhi-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/DHI/2021/Q4/,-0.02563576790461
530,530,530,CAH,Health Care,2021-11-09,2022,Q2,https://www.fool.com/earnings/call-transcripts/2021/11/09/cardinal-health-inc-cah-q2-2022-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/CAH/2022/Q2/,0.0198702260401508
531,531,531,JKHY,Information Technology,2021-11-09,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/11/09/jack-henry-associates-jkhy-q1-2022-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/JKHY/2022/Q1/,0.0171026240915987
532,532,532,PYPL,Information Technology,2021-11-09,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/09/paypal-holdings-pypl-q3-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/PYPL/2021/Q3/,-0.0037970927185744
533,533,533,FOXA,Communication Services,2021-11-07,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/11/07/fox-corp-foxa-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/FOXA/2022/Q1/,0.0
534,534,534,EXC,Utilities,2021-11-07,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/07/exelon-corporation-exc-q3-2021-earnings-call-trans/,/Users/gyf/Desktop/earning call analysis/EXC/2021/Q3/,0.0
535,535,535,ZTS,Health Care,2021-11-07,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/07/zoetis-inc-zts-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ZTS/2021/Q3/,0.0
536,536,536,EXPE,Consumer Discretionary,2021-11-06,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/06/expedia-expe-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/EXPE/2021/Q3/,0.0
537,537,537,HII,Industrials,2021-11-06,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/06/huntington-ingalls-industries-inc-hii-q3-2021-earn/,/Users/gyf/Desktop/earning call analysis/HII/2021/Q3/,0.0
538,538,538,IR,Industrials,2021-11-06,2020,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/06/ingersoll-rand-plc-ir-q3-2020-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/IR/2020/Q3/,0.0
539,539,539,OXY,Energy,2021-11-06,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/06/occidental-petroleum-oxy-q3-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/OXY/2021/Q3/,0.0
540,540,540,CRL,Health Care,2021-11-06,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/06/charles-river-laboratories-international-inc-crl-q/,/Users/gyf/Desktop/earning call analysis/CRL/2021/Q3/,0.0
541,541,541,D,Utilities,2021-11-06,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/06/dominion-energy-inc-d-q3-2021-earnings-call-transc/,/Users/gyf/Desktop/earning call analysis/D/2021/Q3/,0.0
542,542,542,EOG,Energy,2021-11-06,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/06/eog-resources-eog-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/EOG/2021/Q3/,0.0
543,543,543,PKI,Health Care,2021-11-06,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/06/perkinelmer-inc-pki-q3-2021-earnings-call-transcri/,/Users/gyf/Desktop/earning call analysis/PKI/2021/Q3/,0.0
544,544,544,SRE,Utilities,2021-11-05,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/05/sempra-energy-sre-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/SRE/2021/Q3/,-0.0138986781646965
545,545,545,FANG,Energy,2021-11-05,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/05/diamondback-energy-inc-fang-q3-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/FANG/2021/Q3/,0.0168731712232837
546,546,546,PNW,Utilities,2021-11-05,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/05/pinnacle-west-capital-corporation-pnw-q3-2021-earn/,/Users/gyf/Desktop/earning call analysis/PNW/2021/Q3/,-0.0142502819661716
547,547,547,KIM,Real Estate,2021-11-05,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/05/kimco-realty-corporation-kim-q3-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/KIM/2021/Q3/,-0.0419063455780308
548,548,548,JCI,Industrials,2021-11-05,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/05/johnson-controls-international-plc-jci-q3-2021-ear/,/Users/gyf/Desktop/earning call analysis/JCI/2021/Q3/,-0.002143856875293
549,549,549,REG,Real Estate,2021-11-05,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/05/regency-centers-corporation-reg-q3-2021-earnings-c/,/Users/gyf/Desktop/earning call analysis/REG/2021/Q3/,-0.0327846999844699
550,550,550,MELI,Consumer Discretionary,2021-11-05,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/05/mercadolibre-meli-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MELI/2021/Q3/,0.0124190004130029
551,551,551,VTR,Real Estate,2021-11-05,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/05/ventas-inc-vtr-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/VTR/2021/Q3/,-0.0274175538122839
552,552,552,PPL,Utilities,2021-11-05,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/05/ppl-ppl-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/PPL/2021/Q3/,-0.0017409205520871
553,553,553,APA,Energy,2021-11-05,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/05/apache-apa-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/APA/2021/Q3/,0.0254180681798682
554,554,554,WELL,Real Estate,2021-11-05,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/05/welltower-well-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/WELL/2021/Q3/,0.0018912962765397
555,555,555,LNT,Utilities,2021-11-05,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/05/alliant-energy-lnt-q3-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/LNT/2021/Q3/,-0.0202055906885143
556,556,556,AIG,Financials,2021-11-05,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/05/american-international-group-aig-q3-2021-earnings/,/Users/gyf/Desktop/earning call analysis/AIG/2021/Q3/,0.0033921432504249
557,557,557,HST,Real Estate,2021-11-05,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/05/host-hotels-resorts-hst-q3-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/HST/2021/Q3/,0.0005442744189673
558,558,558,MCHP,Information Technology,2021-11-05,2022,Q2,https://www.fool.com/earnings/call-transcripts/2021/11/05/microchip-technology-mchp-q2-2022-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/MCHP/2022/Q2/,-0.0185401577387955
559,559,559,DDOG,Information Technology,2021-11-05,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/05/datadog-inc-ddog-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/DDOG/2021/Q3/,0.0314808461517392
560,560,560,ABNB,Consumer Discretionary,2021-11-05,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/05/airbnb-inc-abnb-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ABNB/2021/Q3/,-0.0064477126497952
561,561,561,MSI,Information Technology,2021-11-05,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/05/motorola-solutions-inc-msi-q3-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/MSI/2021/Q3/,0.0074361312630779
562,562,562,FRT,Real Estate,2021-11-05,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/05/federal-realty-investment-trust-re-frt-q3-2021-ear/,/Users/gyf/Desktop/earning call analysis/FRT/2021/Q3/,-0.0329661677555168
563,563,563,MTD,Health Care,2021-11-05,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/05/mettler-toledo-international-inc-mtd-q3-2021-earni/,/Users/gyf/Desktop/earning call analysis/MTD/2021/Q3/,0.016114248800503
564,564,564,NWSA,Communication Services,2021-11-05,2022,Q1,https://www.fool.com/earnings/call-transcripts/2021/11/05/news-corp-nwsa-q1-2022-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/NWSA/2022/Q1/,-0.0131309639373372
565,565,565,SWKS,Information Technology,2021-11-04,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/11/04/skyworks-solutions-swks-q4-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/SWKS/2021/Q4/,-0.0427121432819661
566,566,566,ALB,Materials,2021-11-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/04/albemarle-alb-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ALB/2021/Q3/,-0.0005501133076718
567,567,567,ILMN,Health Care,2021-11-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/04/illumina-inc-ilmn-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ILMN/2021/Q3/,-0.0324537665875084
568,568,568,FTNT,Information Technology,2021-11-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/04/fortinet-inc-ftnt-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/FTNT/2021/Q3/,0.0082447062507197
569,569,569,DUK,Utilities,2021-11-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/04/duke-energy-corporation-duk-q3-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/DUK/2021/Q3/,0.0065333961991838
570,570,570,MRNA,Health Care,2021-11-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/04/moderna-inc-mrna-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MRNA/2021/Q3/,-0.1655868788807112
571,571,571,NLOK,Information Technology,2021-11-04,2022,Q2,https://www.fool.com/earnings/call-transcripts/2021/11/04/nortonlifelock-inc-nlok-q2-2022-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/NLOK/2022/Q2/,-0.0072144408686011
572,572,572,LYV,Communication Services,2021-11-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/04/live-nation-entertainment-inc-lyv-q3-2021-earnings/,/Users/gyf/Desktop/earning call analysis/LYV/2021/Q3/,0.1514137548081968
573,573,573,MNST,Consumer Staples,2021-11-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/04/monster-beverage-corporation-mnst-q3-2021-earnings/,/Users/gyf/Desktop/earning call analysis/MNST/2021/Q3/,0.0438596323497457
574,574,574,DISH,Communication Services,2021-11-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/04/dish-network-corporation-dish-q3-2021-earnings-cal/,/Users/gyf/Desktop/earning call analysis/DISH/2021/Q3/,0.021035564745944
575,575,575,PH,Industrials,2021-11-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/04/parker-hannifin-corporation-ph-q3-2021-earnings-ca/,/Users/gyf/Desktop/earning call analysis/PH/2021/Q3/,0.0003377513407903
576,576,576,EPAM,Information Technology,2021-11-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/04/epam-systems-epam-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/EPAM/2021/Q3/,-0.0156367967697877
577,577,577,SO,Utilities,2021-11-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/04/the-southern-company-so-q3-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/SO/2021/Q3/,0.0095999755859375
578,578,578,ANSS,Information Technology,2021-11-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/04/ansys-inc-anss-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ANSS/2021/Q3/,-0.0080005824073238
579,579,579,APD,Materials,2021-11-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/04/air-products-chemicals-inc-apd-q3-2021-earnings-ca/,/Users/gyf/Desktop/earning call analysis/APD/2021/Q3/,0.0268915584917562
580,580,580,CTVA,Materials,2021-11-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/04/corteva-inc-ctva-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/CTVA/2021/Q3/,0.004219344763797
581,581,581,PWR,Industrials,2021-11-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/04/quanta-services-inc-pwr-q3-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/PWR/2021/Q3/,0.0365466051753265
582,582,582,PENN,Consumer Discretionary,2021-11-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/04/penn-national-gaming-penn-q3-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/PENN/2021/Q3/,0.0759581303092576
583,583,583,VMC,Materials,2021-11-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/04/vulcan-materials-company-vmc-q3-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/VMC/2021/Q3/,0.010722764598759
584,584,584,HWM,Industrials,2021-11-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/04/howmet-aerospace-inc-hwm-q3-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/HWM/2021/Q3/,0.0774194040606098
585,585,585,ALL,Financials,2021-11-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/04/the-allstate-corporation-all-q3-2021-earnings-call/,/Users/gyf/Desktop/earning call analysis/ALL/2021/Q3/,0.0005124268895831
586,586,586,XRAY,Health Care,2021-11-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/04/dentsply-sirona-inc-xray-q3-2021-earnings-call-tra/,/Users/gyf/Desktop/earning call analysis/XRAY/2021/Q3/,0.015835507250251
587,587,587,AEE,Utilities,2021-11-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/04/ameren-corp-aee-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/AEE/2021/Q3/,0.0133933532847223
588,588,588,LNC,Financials,2021-11-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/04/lincoln-national-corp-lnc-q3-2021-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/LNC/2021/Q3/,0.0090516856702095
589,589,589,CF,Materials,2021-11-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/04/cf-industries-holdings-inc-cf-q3-2021-earnings-cal/,/Users/gyf/Desktop/earning call analysis/CF/2021/Q3/,0.011965825007512
590,590,590,REGN,Health Care,2021-11-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/04/regeneron-pharmaceuticals-inc-regn-q3-2021-earning/,/Users/gyf/Desktop/earning call analysis/REGN/2021/Q3/,-0.0557263045000504
591,591,591,ABC,Health Care,2021-11-04,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/11/04/amerisourcebergen-corporation-abc-q4-2021-earnings/,/Users/gyf/Desktop/earning call analysis/ABC/2021/Q4/,0.0062312740427029
592,592,592,PXD,Energy,2021-11-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/04/pioneer-natural-resources-co-pxd-q3-2021-earnings/,/Users/gyf/Desktop/earning call analysis/PXD/2021/Q3/,-0.0027984299427651
593,593,593,NRG,Utilities,2021-11-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/04/nrg-energy-inc-nrg-q3-2021-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/NRG/2021/Q3/,0.020247395337466
594,594,594,AES,Utilities,2021-11-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/04/the-aes-corporation-aes-q3-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/AES/2021/Q3/,-0.0051752015832815
595,595,595,APTV,Consumer Discretionary,2021-11-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/04/aptiv-plc-aptv-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/APTV/2021/Q3/,-0.0136932708364448
596,596,596,K,Consumer Staples,2021-11-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/04/kellogg-company-k-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/K/2021/Q3/,-0.0055634791761248
597,597,597,ZBH,Health Care,2021-11-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/04/zimmer-biomet-holdings-inc-zbh-q3-2021-earnings-ca/,/Users/gyf/Desktop/earning call analysis/ZBH/2021/Q3/,0.0283847206589656
598,598,598,CTXS,Information Technology,2021-11-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/04/citrix-systems-inc-ctxs-q3-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/CTXS/2021/Q3/,-0.0620399749794363
599,599,599,CNP,Utilities,2021-11-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/04/centerpoint-energy-inc-cnp-q3-2021-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/CNP/2021/Q3/,0.0064150972186394
600,600,600,CI,Health Care,2021-11-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/04/cigna-corporation-ci-q3-2021-earnings-call-transcr/,/Users/gyf/Desktop/earning call analysis/CI/2021/Q3/,0.0045036190588542
601,601,601,BDX,Health Care,2021-11-04,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/11/04/becton-dickinson-and-company-bdx-q4-2021-earnings/,/Users/gyf/Desktop/earning call analysis/BDX/2021/Q4/,-0.0015159029801587
602,602,602,MET,Financials,2021-11-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/04/metlife-inc-met-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MET/2021/Q3/,0.0012517889414128
603,603,603,FIS,Information Technology,2021-11-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/04/fidelity-national-information-services-inc-fis-q3/,/Users/gyf/Desktop/earning call analysis/FIS/2021/Q3/,0.0170917553656319
604,604,604,IRM,Real Estate,2021-11-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/04/iron-mountain-irm-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/IRM/2021/Q3/,0.030938993236877
605,605,605,MRO,Energy,2021-11-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/04/marathon-oil-mro-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/MRO/2021/Q3/,0.0301750156432519
606,606,606,LUMN,Communication Services,2021-11-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/04/lumen-technologies-lumn-q3-2021-earnings-call-tran/,/Users/gyf/Desktop/earning call analysis/LUMN/2021/Q3/,0.0284256109371705
607,607,607,CDAY,Information Technology,2021-11-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/04/ceridian-hcm-holding-inc-cday-q3-2021-earnings-cal/,/Users/gyf/Desktop/earning call analysis/CDAY/2021/Q3/,0.0149609508589857
608,608,608,EA,Communication Services,2021-11-04,2022,Q2,https://www.fool.com/earnings/call-transcripts/2021/11/04/electronic-arts-ea-q2-2022-earnings-call-transcrip/,/Users/gyf/Desktop/earning call analysis/EA/2022/Q2/,-0.0204238383673523
609,609,609,MGM,Consumer Discretionary,2021-11-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/04/mgm-resorts-international-mgm-q3-2021-earnings-cal/,/Users/gyf/Desktop/earning call analysis/MGM/2021/Q3/,0.0626581711054235
610,610,610,DXC,Information Technology,2021-11-04,2022,Q2,https://www.fool.com/earnings/call-transcripts/2021/11/04/dxc-technology-company-dxc-q2-2022-earnings-call-t/,/Users/gyf/Desktop/earning call analysis/DXC/2022/Q2/,0.0147797804592791
611,611,611,QCOM,Information Technology,2021-11-04,2021,Q4,https://www.fool.com/earnings/call-transcripts/2021/11/04/qualcomm-qcom-q4-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/QCOM/2021/Q4/,0.0443277057324311
612,612,612,TTWO,Communication Services,2021-11-04,2022,Q2,https://www.fool.com/earnings/call-transcripts/2021/11/04/take-two-interactive-ttwo-q2-2022-earnings-call-tr/,/Users/gyf/Desktop/earning call analysis/TTWO/2022/Q2/,-0.0295993292492416
613,613,613,ETSY,Consumer Discretionary,2021-11-04,2021,Q3,https://www.fool.com/earnings/call-transcripts/2021/11/04/etsy-inc-etsy-q3-2021-earnings-call-transcript/,/Users/gyf/Desktop/earning call analysis/ETSY/2021/Q3/,-0.0411029393152753
